,,Compound,,,,,,,,,,,Accesories,,,,,,,,,,,,,,,,,,
2/24/2024,157.3,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x6,,,,175x5,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x4,,,,185x3,,,,,,,,,,,,,,,,,,,,,,,,,
4,,295x2,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
5,,315x2,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2024,157.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x6,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x5,,,,175x5,,,,,,,,,,,,,,,,,,,,,,,,,
4,,295x2,,,,185x3,,,,,,,,,,,,,,,,,,,,,,,,,
5,,315x2,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,215x1,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2024,156.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x6,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x5,,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
4,,315x2,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
5,,325x2,,,,215x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2024,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,45x10,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x6,65x10,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x5,85x6,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
4,,315x3,85x6,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
5,,315x3,,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x5,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2024,156.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x6,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x5,,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
4,,315x3,,,,195x5,,,,,,,,,,,,,,,,,,,,,,,,,
5,,325x3,,,,195x5,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2024,156.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x7,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x5,,,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
4,,315x3,,,,195x5,,,,,,,,,,,,,,,,,,,,,,,,,
5,,325x3,,,,185x7,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2024,156.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,135x10,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x6,,135x10,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,225x6,,225x8,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,275x5,,195x3,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,315x2,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/2024,156.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x7,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x5,,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
4,,315x3,,,,195x5,,,,,,,,,,,,,,,,,,,,,,,,,
5,,335x2,,,,205x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2024,156.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,225x8,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,275x6,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,315x3,,195x5,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,345x2,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,215x1,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2024,156.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x7,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x5,,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
4,,315x3,,,,205x3,,,,,,,,,,,,,,,,,,,,,,,,,
5,,315x3,,,,195x5,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2024,156.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,225x8,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,315x4,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,365x3,,205x3,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,405x2,,135x12,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2024,155.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x7,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x5,,,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
4,,315x3,,,,205x3,,,,,,,,,,,,,,,,,,,,,,,,,
5,,315x3,,,,135x12,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2024,155.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,225x8,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,315x4,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,365x3,,205x3,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,405x2,,215x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,425x2,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2024,155.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x7,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x5,,,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
4,,315x3,,,,205x3,,,,,,,,,,,,,,,,,,,,,,,,,
5,,335x2,,,,225x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2024,155.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,225x8,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,315x4,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,365x3,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,405x1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,445x2,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2024,155.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x7,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x5,,,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
4,,315x2,,,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,315x2,,,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/2024,154.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,80x12,,,,,,,,,
2,,225x7,,,,155x8,,,,,,,,,,,,,,,,80x12,,,,,,,,,
3,,275x4,,,,175x5,,,,,,,,,,,,,,,,100x7,,,,,,,,,
4,,275x4,,,,175x5,,,,,,,,,,,,,,,,100x7,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2024,154.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,50x10,,,,,,,,,,25x10,,,,100x10,,,,
2,,225x6,,,,155x8,,,,,,,50x7,,,,,,,,,,25x10,,,,115x8,,,,
3,,225x6,,,,155x8,,,,,,,,,,,,,,,,,,,,,130x8,,,,
4,,275x3,,,,175x3,,,,,,,,,,,,,,,,,,,,,145x6,,,,
5,,275x3,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2024,154.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,100x10,88x10,,,
2,,225x7,,,,155x8,,,,,,,,,,,,,,,,,,,,,115x8,100x10,,,
3,,275x4,,,,175x5,,,,,,,,,,,,,,,,,,,,,130x8,121x8,,,
4,,275x4,,,,185x3,,,,,,,,,,,,,,,,,,,,,145x6,143x4,,,
5,,275x4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2024,154.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,25x10,,,,,88x10,,,
2,,225x7,,,,155x8,,,,,,,,,,,,,,,,,25x10,,,,,100x10,,,
3,,275x5,,,,175x5,,,,,,,,,,,,,,,,,,,,,,121x10,,,
4,,295x2,,,,175x5,,,,,,,,,,,,,,,,,,,,,,143x4,,,
5,,315x2,,,,185x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2024,154.2,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,155x8,,,,,,,,,,,,,,,,,,,,,100x10,,,,
2,,225x7,,,,175x4,,,,,,,,,,,,,,,,,,,,,115x8,,,,
3,,275x5,,,,185x3,,,,,,,,,,,,,,,,,,,,,130x8,,,,
4,,315x2,,,,195x2,,,,,,,,,,,,,,,,,,,,,150x6,,,,
5,,315x2,,,,135x12,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2025,162.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,25x10,,,,,88x10,,,
2,,225x7,,,,155x8,,,,,,,,,,,,,,,,,25x10,,,,,100x10,,,
3,,275x5,,,,175x4,,,,,,,,,,,,,,,,,,,,,,121x10,,,
4,,315x2,,,,185x3,,,,,,,,,,,,,,,,,,,,,,143x4,,,
5,,315x2,,,,195x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x12,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2025,162.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,100x10,,,,
2,,225x7,,,,155x8,,,,,,,,,,,,,,,,,,,,,115x10,,,,
3,,275x5,,,,175x4,,,,,,,,,,,,,,,,,,,,,130x8,,,,
4,,315x3,,,,185x3,,,,,,,,,,,,,,,,,,,,,150x6,,,,
5,,315x2,,,,195x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/9/2025,162.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x7,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x5,,,,175x6,,,,,,,,,,,,,,,,,,,,,,,,,
4,,315x3,,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
5,,315x3,,,,195x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2025,162.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x7,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x5,,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
4,,315x3,,,,195x2,,,,,,,,,,,,,,,,,,,,,,,,,
5,,315x3,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/2025,162.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,80x8,,,,,,,,,,,,,,115x10,,,,
2,,225x7,,,,155x8,,,,,,,100x4,,,,,,,,,,,,,,130x8,,,,
3,,275x5,,,,185x5,,,,,,,100x4,,,,,,,,,,,,,,150x6,,,,
4,,315x3,,,,195x4,,,,,,,,,,,,,,,,,,,,,150x6,,,,
5,,315x3,,,,205x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/2025,162.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,30x8,,,,,,,,,,,,,,,,,,,,
2,,,,225x8,,155x8,,,,,30x8,,,,,,,,,,,,,,,,,,,,
3,,,,315x4,,185x5,,,,,30x8,,,,,,,,,,,,,,,,,,,,
4,,,,315x4,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,205x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/20/2025,162.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x7,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x5,,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
4,,315x3,,,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,325x2,,,,205x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,215x2,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025,163.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x7,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x5,,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
4,,315x3,,,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,325x2,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,215x2,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2025,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,80x8,,,,,,,,,,,,,,,,,,
2,,225x7,,,,155x8,,,,,,,100x6,,,,,,,,,,,,,,,,,,
3,,275x5,,,,185x5,,,,,,,100x6,,,,,,,,,,,,,,,,,,
4,,315x3,,,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,325x2,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,215x2,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/2025,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,45x10,,,,45x10,,,,,,,40x10,,,,,,,,,,,,,,,40x10,,,
2,,135x10,,,,95x10,,,,,,,50x5,,,,,,,,,,,,,,,50x8,,,
3,,185x6,,,,135x10,,,,,,,45x7,,,,,,,,,,,,,,,50x4,,,
4,,225x4,,,,155x5,,,,,,,40x6,,,,,,,,,,,,,,,40x12,,,
5,,,,,,135x7,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/2025,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x8,,,,,,,40x10,,,,,,,,,,,,,,,40x10,,,
2,,135x10,,,,135x7,,,,,,,40x10,,,,,,,,,,,,,,,50x6,,,
3,,185x6,,,,135x6,,,,,,,45x6,,,,,,,,,,,,,,,50x7,,,
4,,225x5,,,,135x6,,,,,,,40x8,,,,,,,,,,,,,,,50x8,,,
5,,,,,,95x10,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/2025,166.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,40x10,,,,,,,,,,,,,,,40x10,,,
2,,185x7,,,,155x5,,,,,,,40x10,,,,,,,,,,,,,,,50x6,,,
3,,225x6,,,,155x4,,,,,,,45x6,,,,,,,,,,,,,,,50x7,,,
4,,245x4,,,,135x10,,,,,,,40x8,,,,,,,,,,,,,,,50x8,,,
5,,275x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/2025,166.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,50x10,,,,,,,,,,,,,,,45x10,,,
2,,185x7,,,,135x10,,,,,,,50x6,,,,,,,,,,,,,,,50x7,,,
3,,225x6,,,,155x6,,,,,,,45x8,,,,,,,,,,,,,,,50x7,,,
4,,275x2,,,,155x6,,,,,,,45x7,,,,,,,,,,,,,,,50x7,,,
5,,275x2,,,,135x6,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2025,166.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,185x7,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
3,,225x6,,,,155x5,,,,,,,,,,,,,,,,,,,,,,,,,
4,,275x3,,,,155x6,,,,,,,,,,,,,,,,,,,,,,,,,
5,,275x3,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2025,166.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,45x10,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x5,65x8,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
3,,225x5,65x6,,,155x5,,,,,,,,,,,,,,,,,,,,,,,,,
4,,225x5,65x6,,,155x6,,,,,,,,,,,,,,,,,,,,,,,,,
5,,225x5,,,,95x15,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2025,166.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x6,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x3,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
4,,275x3,,,,95x15,,,,,,,,,,,,,,,,,,,,,,,,,
5,,295x2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2025,166.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,50x10,,,,,,,,,,,,,,115x10,,,,
2,,225x6,,,,155x6,,,,,,,50x6,,,,,,,,,,,,,,130x8,,,,
3,,275x3,,,,165x5,,,,,,,45x8,,,,,,,,,,,,,,130x5,,,,
4,,295x2,,,,175x4,,,,,,,45x7,,,,,,,,,,,,,,115x10,,,,
5,,295x2,,,,135x12,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2025,166.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,115x10,,,,
2,,225x6,,,,155x6,,,,,,,,,,,,,,,,,,,,,130x7,,,,
3,,275x4,,,,175x4,,,,,,,,,,,,,,,,,,,,,130x7,,,,
4,,295x2,,,,185x2,,,,,,,,,,,,,,,,,,,,,115x10,,,,
5,,315x2,,,,135x12,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2025,166.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x7,,,,155x7,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x4,,,,175x5,,,,,,,,,,,,,,,,,,,,,,,,,
4,,275x4,,,,185x2,,,,,,,,,,,,,,,,,,,,,,,,,
5,,275x4,,,,135x12,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2025,167.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,50x10,,,,,,,,,,,,,,115x10,,,,
2,,225x7,,,,155x7,,,,,,,50x10,,,,,,,,,,,,,,130x7,,,,
3,,275x4,,,,155x7,,,,,,,77x8,,,,,,,,,,,,,,130x7,,,,
